col_1,col_2
90731,8645
90732,2912
90733,9458
90734,4905
90735,1811
90736,617
90737,6148
90738,3805
90739,5321
90740,1490
90741,771
90742,6985
90743,3429
90744,1704
90745,7387
90746,3451
90747,8489
90748,13
90749,2226
90750,4176
90751,8101
90752,6873
90753,1045
90754,8479
90755,3503
90756,4248
90757,2495
90758,1631
90759,956
90760,9088
90761,6975
90762,7951
90763,3401
90764,6771
90765,232
90766,386
90767,6855
90768,5204
90769,6653
90770,7822
90771,3499
90772,8961
90773,3378
90774,7775
90775,8861
90776,112
90777,3264
90778,8325
90779,7801
90780,8863
90781,1829
90782,8507
90783,3888
90784,4269
90785,3368
90786,3959
90787,7764
90788,3043
90789,4093
90790,8980
90791,5240
90792,6975
90793,408
90794,7682
90795,3378
90796,8112
90797,4824
90798,7298
90799,7307
90800,7172
90801,3550
90802,3165
90803,1789
90804,9291
90805,6842
90806,6257
90807,9337
90808,7614
90809,4022
90810,664
90811,8879
90812,9395
90813,5048
90814,7785
90815,7630
90816,5878
90817,8619
90818,7148
90819,8112
90820,6560
90821,8260
90822,702
90823,1347
90824,3333
90825,7918
90826,7017
90827,230
90828,2112
90829,6330
90830,5108
90831,7480
90832,4402
90833,1598
90834,1163
90835,7716
90836,2524
90837,4184
90838,7255
90839,2803
90840,6205
90841,6602
90842,4417
90843,1902
90844,2246
90845,5408
90846,7823
90847,6145
90848,7565
90849,2078
90850,2470
90851,3997
90852,474
90853,7761
90854,8955
90855,4471
90856,839
90857,8304
90858,1592
90859,9063
90860,7521
90861,3815
90862,2521
90863,1981
90864,957
90865,4178
90866,5089
90867,5040
90868,1492
90869,3614
90870,9552
90871,3474
90872,9692
90873,5562
90874,9368
90875,5094
90876,8894
90877,3186
90878,5445
90879,5564
90880,3560
90881,3507
90882,9428
90883,4519
90884,8467
90885,3463
90886,6270
90887,3636
90888,6379
90889,7044
90890,3779
90891,9726
90892,3187
90893,1188
90894,3486
90895,4170
90896,8726
90897,9328
90898,2922
90899,4509
90900,3480
90901,6676
90902,7206
90903,7538
90904,6440
90905,6256
90906,8738
90907,1203
90908,2404
90909,2353
90910,6847
90911,4316
90912,5979
90913,8277
90914,5399
90915,4842
90916,3758
90917,3318
90918,6421
90919,9193
90920,5122
90921,6206
90922,2615
90923,4
90924,9128
90925,6074
90926,8721
90927,1558
90928,9302
90929,810
90930,115
90931,9367
90932,9342
90933,6022
90934,2278
90935,5983
90936,7041
90937,8673
90938,3808
90939,279
90940,2271
90941,2678
90942,6199
90943,4848
90944,7544
90945,6100
90946,6994
90947,2853
90948,4275
90949,6806
90950,6211
90951,2074
90952,9641
90953,4906
90954,968
90955,9742
90956,6635
90957,6423
90958,3452
90959,1723
90960,1719
90961,8492
90962,5509
90963,4915
90964,9658
90965,6994
90966,8034
90967,4
90968,7987
90969,7555
90970,9090
90971,6845
90972,7619
90973,4730
90974,1321
90975,1725
90976,6082
90977,4614
90978,8167
90979,5332
90980,412
90981,2023
90982,1831
90983,9828
90984,2620
90985,1805
90986,6213
90987,456
90988,2774
90989,2175
90990,7494
90991,5287
90992,7815
90993,3031
90994,2813
90995,5906
90996,288
90997,5417
90998,2000
90999,5964
91000,8124
91001,9940
91002,6950
91003,4040
91004,8500
91005,3593
91006,5247
91007,6482
91008,4384
91009,4692
91010,9512
91011,8108
91012,3427
91013,298
91014,3738
91015,6733
91016,4412
91017,2459
91018,5336
91019,7286
91020,6891
91021,9131
91022,6048
91023,3234
91024,9571
91025,4464
91026,6237
91027,676
91028,7033
91029,6309
91030,4037
91031,1198
91032,2953
91033,4950
91034,462
91035,9577
91036,9346
91037,7514
91038,1883
91039,4054
91040,774
91041,5447
91042,5219
91043,6640
91044,3953
91045,7871
91046,9674
91047,1302
91048,8266
91049,7976
91050,6150
91051,7220
91052,6924
91053,5602
91054,2891
91055,9109
91056,2509
91057,1853
91058,1831
91059,3470
91060,4193
91061,2694
91062,4571
91063,3400
91064,4612
91065,7459
91066,8103
91067,782
91068,5919
91069,9473
91070,7247
91071,2394
91072,167
91073,4041
91074,743
91075,4497
91076,4906
91077,5180
91078,6898
91079,7882
91080,8673
91081,3203
91082,3720
91083,1438
91084,5884
91085,3819
91086,7658
91087,9121
91088,747
91089,4444
91090,2453
91091,8514
91092,5153
91093,4900
91094,3443
91095,7183
91096,8668
91097,6127
91098,7869
91099,2446
91100,7160
91101,4464
91102,2916
91103,8070
91104,809
91105,2191
91106,2849
91107,5037
91108,6160
91109,6834
91110,6429
91111,3565
91112,8381
91113,8904
91114,322
91115,6263
91116,680
91117,9669
91118,6688
91119,71
91120,4824
91121,2540
91122,4554
91123,4938
91124,9293
91125,3463
91126,9855
91127,912
91128,605
91129,7126
91130,7788
91131,3628
91132,1169
91133,7620
91134,4735
91135,4276
91136,8343
91137,859
91138,1520
91139,9268
91140,7329
91141,1779
91142,2427
91143,2057
91144,6530
91145,7984
91146,9395
91147,7503
91148,9590
91149,3503
91150,6048
91151,118
91152,7598
91153,5685
91154,3551
91155,3972
91156,5945
91157,9342
91158,7328
91159,5117
91160,8685
91161,9493
91162,9343
91163,5665
91164,9249
91165,7675
91166,2443
91167,3677
91168,7950
91169,3893
91170,8301
91171,7205
91172,2256
91173,9313
91174,8571
91175,5305
91176,1993
91177,3461
91178,1121
91179,8942
91180,2448
91181,1737
91182,9905
91183,3357
91184,4789
91185,7098
91186,1286
91187,7605
91188,6053
91189,8903
91190,3758
91191,1672
91192,1174
91193,3742
91194,5595
91195,2864
91196,5927
91197,3203
91198,9723
91199,3622
91200,7151
91201,919
91202,9213
91203,3611
91204,5455
91205,5705
91206,4333
91207,7611
91208,3460
91209,7492
91210,9397
91211,3688
91212,9493
91213,7233
91214,7289
91215,9885
91216,7146
91217,3764
91218,8314
91219,4174
91220,4583
91221,8133
91222,2899
91223,966
91224,2324
91225,285
91226,3387
91227,3756
91228,3744
91229,1120
91230,3557
91231,7244
91232,9864
91233,4587
91234,2852
91235,655
91236,8103
91237,1801
91238,6136
91239,2027
91240,6494
91241,4658
91242,5301
91243,6297
91244,3234
91245,8431
91246,6717
91247,1146
91248,6419
91249,7876
91250,8522
91251,3281
91252,3622
91253,5285
91254,7519
91255,4031
91256,8248
91257,1861
91258,3810
91259,1144
91260,6748
91261,2796
91262,6535
91263,7309
91264,7794
91265,5129
91266,6727
91267,2752
91268,2330
91269,3724
91270,3528
91271,880
91272,2316
91273,7151
91274,1824
91275,2302
91276,9108
91277,787
91278,2529
91279,7299
91280,636
91281,9837
91282,2039
91283,7031
91284,7624
91285,3286
91286,1566
91287,3412
91288,7270
91289,2980
91290,9247
91291,5339
91292,5973
91293,2314
91294,7901
91295,3475
91296,5086
91297,1970
91298,7884
91299,7672
91300,7183
91301,7508
91302,6994
91303,2256
91304,9410
91305,3452
91306,3522
91307,4293
91308,9572
91309,5197
91310,3646
91311,9386
91312,2759
91313,2256
91314,9132
91315,2767
91316,9627
91317,1185
91318,7096
91319,7777
91320,1327
91321,7734
91322,8043
91323,3684
91324,2552
91325,8465
91326,6235
91327,4327
91328,4937
91329,8327
91330,1147
91331,4549
91332,3775
91333,7616
91334,4149
91335,7815
91336,7820
91337,2426
91338,1640
91339,4297
91340,5328
91341,2458
91342,5515
91343,9426
91344,592
91345,9119
91346,1931
91347,344
91348,6469
91349,7733
91350,6017
91351,7157
91352,6769
91353,5976
91354,8302
91355,4101
91356,9828
91357,9253
91358,5340
91359,9100
91360,1119
91361,2255
91362,3286
91363,2680
91364,222
91365,2290
91366,5823
91367,110
91368,6222
91369,377
91370,1466
91371,5698
91372,4974
91373,4032
91374,4490
91375,7063
91376,6866
91377,4777
91378,7565
91379,859
91380,865
91381,4623
91382,906
91383,9093
91384,3578
91385,3408
91386,3554
91387,4738
91388,2613
91389,7568
91390,2611
91391,5475
91392,3688
91393,1285
91394,4496
91395,1342
91396,1794
91397,9396
91398,860
91399,8789
91400,284
91401,9797
91402,1656
91403,7239
91404,2465
91405,9738
91406,2535
91407,5078
91408,883
91409,2882
91410,3413
91411,1727
91412,3506
91413,2714
91414,6789
91415,5741
91416,936
91417,7302
91418,5759
91419,2721
91420,772
91421,4370
91422,4075
91423,7056
91424,1443
91425,4864
91426,9893
91427,1124
91428,8275
91429,439
91430,7698
91431,4977
91432,2916
91433,2027
91434,2174
91435,6272
91436,4515
91437,7898
91438,3828
91439,8792
91440,5905
91441,7723
91442,4091
91443,9105
91444,5660
91445,7513
91446,1303
91447,1311
91448,2733
91449,4557
91450,5753
91451,8483
91452,3635
91453,1082
91454,8051
91455,9878
91456,412
91457,9944
91458,4717
91459,853
91460,752
91461,3236
91462,5126
91463,3264
91464,7417
91465,1430
91466,9173
91467,858
91468,7306
91469,649
91470,88
91471,6146
91472,5266
91473,4729
91474,1450
91475,1956
91476,8479
91477,7371
91478,503
91479,9169
91480,2906
91481,4939
91482,8510
91483,2613
91484,5265
91485,8390
91486,2796
91487,5277
91488,981
91489,5229
91490,5715
91491,9607
91492,7966
91493,433
91494,2995
91495,3368
91496,7461
91497,3325
91498,4240
91499,2525
91500,7826
91501,2983
91502,7386
91503,1413
91504,198
91505,8013
91506,1685
91507,869
91508,9741
91509,9234
91510,7294
91511,1734
91512,870
91513,3646
91514,5037
91515,1699
91516,4661
91517,7289
91518,2160
91519,8441
91520,7802
91521,4318
91522,19
91523,2674
91524,3732
91525,823
91526,3680
91527,62
91528,1708
91529,5410
91530,2718
91531,1880
91532,497
91533,589
91534,9869
91535,8273
91536,4506
91537,8480
91538,8055
91539,7012
91540,7198
91541,819
91542,3416
91543,2491
91544,3391
91545,5641
91546,2912
91547,6770
91548,2330
91549,991
91550,6669
91551,2106
91552,9506
91553,958
91554,9730
91555,1469
91556,8157
91557,6052
91558,8264
91559,7896
91560,2925
91561,6522
91562,9972
91563,6332
91564,7657
91565,2672
91566,8624
91567,2207
91568,3753
91569,9719
91570,9846
91571,4809
91572,6437
91573,4133
91574,6141
91575,6192
91576,7238
91577,7336
91578,414
91579,8308
91580,7558
91581,5127
91582,5974
91583,1534
91584,8914
91585,8661
91586,4957
91587,7234
91588,339
91589,6880
91590,6193
91591,2338
91592,2217
91593,2933
91594,9827
91595,8539
91596,8942
91597,8109
91598,7611
91599,6339
91600,648
91601,5601
91602,1158
91603,2520
91604,609
91605,2396
91606,3106
91607,6435
91608,3473
91609,4655
91610,6704
91611,600
91612,8296
91613,5844
91614,5553
91615,9604
91616,7656
91617,9663
91618,5544
91619,4036
91620,9606
91621,9888
91622,8392
91623,943
91624,747
91625,3930
91626,7189
91627,7856
91628,3335
91629,8673
91630,7395
91631,6105
91632,1890
91633,5306
91634,5620
91635,6614
91636,9522
91637,7616
91638,4049
91639,4794
91640,4982
91641,8482
91642,4205
91643,7108
91644,6705
91645,6242
91646,1086
91647,4901
91648,1951
91649,4927
91650,277
91651,9095
91652,6495
91653,7007
91654,5901
91655,5713
91656,4628
91657,4813
91658,3635
91659,4224
91660,2854
91661,3922
91662,6826
91663,5278
91664,1599
91665,7136
91666,6187
91667,9631
91668,4301
91669,5284
91670,175
91671,2479
91672,6811
91673,583
91674,4293
91675,2032
91676,3050
91677,2462
91678,1332
91679,729
91680,7708
91681,6638
91682,9665
91683,7473
91684,7556
91685,8893
91686,4991
91687,8575
91688,7979
91689,430
91690,1843
91691,290
91692,5111
91693,2769
91694,1602
91695,7479
91696,180
91697,8358
91698,8276
91699,2682
91700,4059
91701,5020
91702,9906
91703,9043
91704,695
91705,833
91706,6303
91707,4562
91708,8645
91709,9415
91710,3523
91711,3039
91712,5591
91713,2212
91714,9450
91715,640
91716,1424
91717,5486
91718,5032
91719,7455
91720,2406
91721,4041
91722,4804
91723,9827
91724,138
91725,8127
91726,6025
91727,4415
91728,4497
91729,9588
91730,9300
91731,7763
91732,5265
91733,5661
91734,1272
91735,2123
91736,3393
91737,9892
91738,9611
91739,1706
91740,8302
91741,305
91742,1301
91743,3897
91744,1253
91745,9773
91746,9884
91747,4863
91748,4206
91749,294
91750,2512
91751,6466
91752,8780
91753,8819
91754,3514
91755,1443
91756,7917
91757,7222
91758,6532
91759,7650
91760,9472
91761,9970
91762,1876
91763,3063
91764,212
91765,4501
91766,5616
91767,7853
91768,7255
91769,9472
91770,9717
91771,4228
91772,5297
91773,4295
91774,2014
91775,7778
91776,2470
91777,7477
91778,6594
91779,4761
91780,8365
91781,2568
91782,5997
91783,7636
91784,4649
91785,5791
91786,3103
91787,2956
91788,7210
91789,2104
91790,6576
91791,1978
91792,3345
91793,9081
91794,2892
91795,9750
91796,8432
91797,7526
91798,4214
91799,5367
91800,3876
91801,6666
91802,1657
91803,6841
91804,9429
91805,2563
91806,8956
91807,6133
91808,1754
91809,2049
91810,4852
91811,7689
91812,4400
91813,1426
91814,1657
91815,1366
91816,172
91817,7200
91818,5870
91819,3467
91820,7868
91821,4755
91822,1374
91823,171
91824,6744
91825,132
91826,2964
91827,1061
91828,5713
91829,2641
91830,1832
91831,7552
91832,8017
91833,5293
91834,8318
91835,7816
91836,3269
91837,8462
91838,2076
91839,2214
91840,3374
91841,3284
91842,9034
91843,6355
91844,3288
91845,2398
91846,927
91847,7901
91848,6766
91849,9686
91850,5813
91851,1670
91852,5145
91853,9184
91854,3730
91855,5384
91856,275
91857,8738
91858,1321
91859,7367
91860,4381
91861,6338
91862,3332
91863,9983
91864,2270
91865,9756
91866,8213
91867,9638
91868,4872
91869,1782
91870,4010
91871,434
91872,4056
91873,4721
91874,2201
91875,9737
91876,579
91877,7704
91878,4197
91879,5651
91880,7595
91881,2271
91882,1025
91883,1771
91884,5133
91885,986
91886,9973
91887,329
91888,5125
91889,3686
91890,7579
91891,6459
91892,4774
91893,7035
91894,6450
91895,3366
91896,73
91897,6205
91898,1784
91899,8712
91900,4839
91901,5340
91902,7526
91903,8729
91904,5355
91905,2730
91906,6166
91907,8430
91908,3956
91909,6051
91910,6099
91911,9122
91912,2700
91913,687
91914,1179
91915,3582
91916,3071
91917,5898
91918,7614
91919,7022
91920,9301
91921,3992
91922,7571
91923,248
91924,4720
91925,5129
91926,5873
91927,207
91928,2078
91929,1945
91930,1844
91931,1172
91932,1594
91933,5393
91934,3572
91935,983
91936,4736
91937,6727
91938,7195
91939,9199
91940,9304
91941,3718
91942,5412
91943,3992
91944,8906
91945,7062
91946,7249
91947,6690
91948,7703
91949,5293
91950,5317
91951,8580
91952,7929
91953,8711
91954,4704
91955,3194
91956,1461
91957,2293
91958,5819
91959,7786
91960,3039
91961,8482
91962,5411
91963,632
91964,6558
91965,8432
91966,8413
91967,5946
91968,1048
91969,9011
91970,7740
91971,6595
91972,4208
91973,4442
91974,5353
91975,7111
91976,4076
91977,6076
91978,6643
91979,9
91980,3755
91981,8240
91982,8737
91983,2362
91984,4626
91985,3906
91986,1425
91987,172
91988,4003
91989,910
91990,9243
91991,6517
91992,8890
91993,3923
91994,6394
91995,661
91996,5125
91997,8282
91998,2728
91999,1971
92000,9466
92001,5048
92002,5269
92003,1595
92004,8092
92005,8772
92006,4609
92007,8241
92008,9360
92009,2872
92010,924
92011,1191
92012,2811
92013,9972
92014,6353
92015,4619
92016,3764
92017,3601
92018,2521
92019,4238
92020,1036
92021,8863
92022,1194
92023,3554
92024,535
92025,6691
92026,8736
92027,5314
92028,5168
92029,9075
92030,3192
92031,3487
92032,7489
92033,624
92034,2335
92035,3329
92036,1878
92037,3797
92038,3038
92039,5661
92040,4650
92041,7478
92042,9973
92043,5142
92044,9299
92045,7145
92046,90
92047,5006
92048,8234
92049,1174
92050,3697
92051,7269
92052,1027
92053,208
92054,8593
92055,6106
92056,5782
92057,2232
92058,6141
92059,5366
92060,9310
92061,1342
92062,7686
92063,495
92064,2162
92065,1158
92066,2425
92067,4284
92068,5940
92069,9577
92070,9827
92071,2204
92072,2328
92073,1780
92074,2561
92075,7678
92076,4575
92077,3358
92078,8610
92079,4691
92080,2264
92081,7107
92082,3322
92083,1983
92084,6271
92085,8208
92086,1962
92087,4567
92088,3054
92089,6565
92090,836
92091,7288
92092,9794
92093,4735
92094,892
92095,687
92096,5368
92097,4540
92098,7089
92099,4151
92100,1728
92101,7578
92102,7839
92103,3824
92104,3222
92105,9028
92106,2182
92107,6803
92108,803
92109,4391
92110,8211
92111,7528
92112,2253
92113,2871
92114,4907
92115,1766
92116,8476
92117,4014
92118,1329
92119,7323
92120,4376
92121,7001
92122,7536
92123,429
92124,2799
92125,5897
92126,4967
92127,1539
92128,9381
92129,3927
92130,4089
92131,6781
92132,806
92133,6985
92134,7031
92135,4657
92136,5360
92137,1775
92138,9375
92139,196
92140,3941
92141,4684
92142,6161
92143,9749
92144,108
92145,419
92146,5891
92147,7104
92148,8762
92149,4596
92150,5775
92151,4166
92152,1422
92153,7485
92154,8764
92155,944
92156,7496
92157,4877
92158,239
92159,4275
92160,4835
92161,2206
92162,7093
92163,1264
92164,332
92165,8312
92166,1842
92167,4769
92168,449
92169,681
92170,6397
92171,4666
92172,8216
92173,3496
92174,1250
92175,9341
92176,4254
92177,1619
92178,8378
92179,5045
92180,4322
92181,3601
92182,3979
92183,1285
92184,6821
92185,2592
92186,1888
92187,5572
92188,3031
92189,6255
92190,7698
92191,6312
92192,1084
92193,3949
92194,1424
92195,302
92196,5312
92197,2006
92198,9674
92199,1566
92200,2506
92201,4900
92202,1491
92203,3536
92204,3589
92205,7284
92206,9387
92207,9465
92208,7972
92209,4149
92210,5566
92211,8146
92212,8495
92213,7639
92214,9453
92215,524
92216,1816
92217,7330
92218,4743
92219,7930
92220,3740
92221,6284
92222,8184
92223,1079
92224,2844
92225,2872
92226,2646
92227,9698
92228,8362
92229,6880
92230,7690
92231,3161
92232,8330
92233,5579
92234,2338
92235,421
92236,352
92237,211
92238,7110
92239,7529
92240,7546
92241,1475
92242,6286
92243,2889
92244,9474
92245,4553
92246,748
92247,5326
92248,4038
92249,204
92250,9223
92251,9415
92252,7853
92253,6597
92254,3996
92255,1270
92256,8319
92257,2113
92258,3762
92259,666
92260,9078
92261,3018
92262,9534
92263,3482
92264,4102
92265,5679
92266,883
92267,4422
92268,4705
92269,5303
92270,3723
92271,8884
92272,1173
92273,6636
92274,9563
92275,3056
92276,2540
92277,797
92278,8624
92279,2092
92280,3021
92281,5483
92282,7656
92283,3356
92284,3413
92285,8375
92286,4516
92287,3357
92288,9978
92289,5124
92290,8105
92291,6534
92292,3124
92293,8150
92294,2908
92295,8168
92296,654
92297,5842
92298,1572
92299,1809
92300,7279
92301,3166
92302,1611
92303,8301
92304,7726
92305,1148
92306,1112
92307,8343
92308,405
92309,2702
92310,7115
92311,8581
92312,2307
92313,4138
92314,6365
92315,6532
92316,8153
92317,6646
92318,6625
92319,6217
92320,5043
92321,5246
92322,2160
92323,9142
92324,3497
92325,8064
92326,2977
92327,6675
92328,7369
92329,9901
92330,2544
92331,8860
92332,9458
92333,7306
92334,2601
92335,8105
92336,4043
92337,6356
92338,3477
92339,7591
92340,5386
92341,6536
92342,9441
92343,6452
92344,3887
92345,298
92346,2009
92347,6822
92348,1211
92349,1282
92350,4725
92351,1855
92352,7372
92353,1881
92354,1140
92355,48
92356,4206
92357,7578
92358,8006
92359,2319
92360,1660
92361,9481
92362,3554
92363,7730
92364,3141
92365,728
92366,1924
92367,6679
92368,4292
92369,1123
92370,4279
92371,5768
92372,5258
92373,7223
92374,7647
92375,7301
92376,3375
92377,6747
92378,7418
92379,1603
92380,1680
92381,4350
92382,6131
92383,3622
92384,1862
92385,310
92386,8692
92387,293
92388,5761
92389,783
92390,2918
92391,4761
92392,3258
92393,1043
92394,2008
92395,172
92396,7585
92397,4437
92398,3653
92399,7946
92400,7353
92401,3390
92402,2415
92403,8952
92404,4703
92405,5853
92406,7487
92407,8637
92408,1469
92409,343
92410,5031
92411,130
92412,7807
92413,6311
92414,5037
92415,2289
92416,3183
92417,8199
92418,7115
92419,9011
92420,5209
92421,6525
92422,5171
92423,2605
92424,2452
92425,1913
92426,2406
92427,7165
92428,5652
92429,9492
92430,3776
92431,5276
92432,3658
92433,2817
92434,6473
92435,8369
92436,1516
92437,2909
92438,7496
92439,8806
92440,6335
92441,5089
92442,5096
92443,9969
92444,8023
92445,7117
92446,7194
92447,4920
92448,6052
92449,6094
92450,6325
92451,9274
92452,1954
92453,4243
92454,2443
92455,5240
92456,659
92457,9793
92458,7043
92459,4070
92460,5290
92461,2872
92462,3091
92463,3343
92464,5957
92465,7636
92466,9386
92467,1959
92468,5864
92469,750
92470,2078
92471,7139
92472,3839
92473,8927
92474,5573
92475,6817
92476,2787
92477,4731
92478,5578
92479,8996
92480,1206
92481,1864
92482,55
92483,6278
92484,4824
92485,233
92486,8336
92487,5572
92488,8411
92489,5748
92490,7896
92491,348
92492,5457
92493,7585
92494,2549
92495,4108
92496,9560
92497,606
92498,3870
92499,5661
92500,8779
92501,5797
92502,9470
92503,6787
92504,7581
92505,4420
92506,200
92507,8205
92508,8171
92509,7780
92510,3451
92511,811
92512,144
92513,944
92514,5722
92515,9541
92516,9050
92517,7888
92518,93
92519,6704
92520,6029
92521,5886
92522,9658
92523,249
92524,6259
92525,3083
92526,8511
92527,3070
92528,6826
92529,1290
92530,5591
92531,1558
92532,125
92533,5848
92534,1582
92535,9840
92536,5603
92537,2759
92538,1035
92539,4413
92540,4123
92541,5235
92542,6458
92543,9080
92544,7701
92545,5163
92546,2002
92547,9181
92548,9530
92549,7436
92550,7499
92551,8712
92552,7335
92553,4697
92554,7041
92555,8279
92556,9012
92557,9364
92558,221
92559,2287
92560,2858
92561,8343
92562,4450
92563,3568
92564,4250
92565,3771
92566,334
92567,2722
92568,5041
92569,5646
92570,9608
92571,9615
92572,6022
92573,8687
92574,3814
92575,679
92576,930
92577,7975
92578,7312
92579,9464
92580,9455
92581,3440
92582,8244
92583,8732
92584,1722
92585,9894
92586,8778
92587,754
92588,7201
92589,7451
92590,1791
92591,7514
92592,4846
92593,1696
92594,6937
92595,4203
92596,2474
92597,9476
92598,938
92599,4679
92600,9256
92601,2193
92602,7918
92603,6889
92604,6555
92605,9774
92606,5566
92607,4354
92608,3594
92609,5103
92610,193
92611,2784
92612,74
92613,3503
92614,2714
92615,1122
92616,5558
92617,2292
92618,2946
92619,6891
92620,3452
92621,797
92622,2057
92623,1610
92624,7903
92625,7793
92626,7386
92627,2288
92628,3520
92629,2425
92630,5757
92631,2221
92632,2168
92633,5007
92634,8372
92635,4381
92636,6445
92637,8283
92638,6859
92639,8689
92640,8419
92641,9545
92642,2878
92643,3964
92644,3904
92645,8286
92646,2977
92647,6338
92648,1644
92649,997
92650,6206
92651,1754
92652,8102
92653,3467
92654,2681
92655,3478
92656,5742
92657,3722
92658,6135
92659,5652
92660,6611
92661,8094
92662,7722
92663,857
92664,5622
92665,6462
92666,6108
92667,1856
92668,1221
92669,9012
92670,6300
92671,149
92672,1392
92673,4290
92674,9266
92675,6492
92676,1006
92677,6123
92678,921
92679,4130
92680,484
92681,4930
92682,5243
92683,1361
92684,6128
92685,138
92686,8146
92687,3007
92688,7411
92689,8831
92690,2869
92691,1127
92692,4625
92693,8066
92694,2764
92695,7885
92696,7655
92697,4424
92698,2755
92699,7414
92700,17
92701,8956
92702,6759
92703,6888
92704,8339
92705,8161
92706,9554
92707,9681
92708,3273
92709,457
92710,7067
92711,2688
92712,9846
92713,6628
92714,5029
92715,2118
92716,2975
92717,7554
92718,327
92719,6246
92720,2501
92721,9683
92722,8069
92723,6699
92724,1453
92725,3746
92726,9205
92727,6926
92728,341
92729,2251
92730,39
92731,6595
92732,2705
92733,753
92734,4079
92735,2705
92736,5566
92737,4571
92738,1903
92739,3301
92740,7540
92741,8148
92742,7446
92743,4640
92744,6369
92745,1272
92746,6339
92747,2797
92748,319
92749,9346
92750,8307
92751,6699
92752,2320
92753,3849
92754,5684
92755,1781
92756,5461
92757,4622
92758,4939
92759,307
92760,1780
92761,2973
92762,6531
92763,9610
92764,6602
92765,2031
92766,9969
92767,6750
92768,3386
92769,6616
92770,5016
92771,808
92772,3737
92773,6663
92774,4124
92775,8352
92776,1660
92777,8248
92778,3012
92779,7231
92780,5080
92781,5422
92782,1568
92783,3766
92784,5032
92785,2405
92786,6968
92787,8615
92788,2546
92789,9415
92790,6501
92791,1633
92792,4877
92793,9027
92794,4979
92795,6919
92796,7554
92797,7464
92798,1677
92799,5752
92800,8219
92801,4463
92802,5574
92803,3360
92804,8553
92805,1516
92806,1750
92807,3696
92808,5404
92809,7963
92810,9586
92811,167
92812,7260
92813,3672
92814,4971
92815,4867
92816,9852
92817,8214
92818,7634
92819,4462
92820,2159
92821,1303
92822,7412
92823,3556
92824,1612
92825,2549
92826,4554
92827,3245
92828,9655
92829,3060
92830,762
92831,7801
92832,7157
92833,3270
92834,124
92835,4885
92836,4347
92837,117
92838,5241
92839,3436
92840,8887
92841,837
92842,6708
92843,3088
92844,6532
92845,2075
92846,9041
92847,1834
92848,6784
92849,2171
92850,873
92851,9534
92852,3537
92853,6659
92854,1162
92855,158
92856,5281
92857,6128
92858,4792
92859,8515
92860,8026
92861,8719
92862,9936
92863,7552
92864,2791
92865,850
92866,6971
92867,7027
92868,9516
92869,1736
92870,2644
92871,8977
92872,1114
92873,7987
92874,7402
92875,8179
92876,7927
92877,3217
92878,2489
92879,7051
92880,9048
92881,9543
92882,4015
92883,1381
92884,9062
92885,4594
92886,9052
92887,7658
92888,8193
92889,6164
92890,7209
92891,169
92892,7251
92893,4079
92894,9473
92895,4075
92896,842
92897,6074
92898,4648
92899,951
92900,3950
92901,1313
92902,2243
92903,2443
92904,9507
92905,4668
92906,822
92907,4568
92908,6317
92909,9118
92910,6819
92911,2293
92912,5960
92913,8515
92914,8612
92915,5676
92916,3360
92917,3389
92918,3345
92919,6721
92920,2501
92921,114
92922,6486
92923,6269
92924,5201
92925,1917
92926,7241
92927,4665
92928,8039
92929,186
92930,7753
92931,1236
92932,2554
92933,7328
92934,4695
92935,2393
92936,3246
92937,2333
92938,1857
92939,2015
92940,8093
92941,7557
92942,3322
92943,9747
92944,6741
92945,5500
92946,922
92947,8763
92948,7317
92949,5600
92950,7127
92951,7761
92952,6632
92953,7160
92954,205
92955,2789
92956,4430
92957,1328
92958,7459
92959,1776
92960,63
92961,8666
92962,9412
92963,1567
92964,6004
92965,5773
92966,8837
92967,5769
92968,5170
92969,9301
92970,6433
92971,5984
92972,9928
92973,4787
92974,3160
92975,2235
92976,3024
92977,8197
92978,3787
92979,113
92980,9718
92981,5861
92982,1951
92983,1138
92984,3849
92985,957
92986,8909
92987,7282
92988,3191
92989,7315
92990,5244
92991,3403
92992,1364
92993,3870
92994,5111
92995,2350
92996,4144
92997,9983
92998,4914
92999,3650
93000,1051
93001,7955
93002,2770
93003,4780
93004,3045
93005,7161
93006,7223
93007,2897
93008,1419
93009,8165
93010,8163
93011,771
93012,1343
93013,4756
93014,6300
93015,5310
93016,6351
93017,4466
93018,6722
93019,6662
93020,1956
93021,1759
93022,1797
93023,3052
93024,1322
93025,4336
93026,2129
93027,3426
93028,4739
93029,6443
93030,4045
93031,1799
93032,8997
93033,8603
93034,5519
93035,4351
93036,8480
93037,8841
93038,3133
93039,2965
93040,3375
93041,5297
93042,6522
93043,6544
93044,2618
93045,9507
93046,1692
93047,260
93048,2362
93049,1056
93050,9895
93051,6
93052,4773
93053,9586
93054,2917
93055,7970
93056,3266
93057,4688
93058,3280
93059,708
93060,781
93061,9311
93062,6
93063,4604
93064,9855
93065,285
93066,4605
93067,3447
93068,5168
93069,3152
93070,5246
93071,1061
93072,263
93073,7879
93074,8942
93075,8426
93076,9398
93077,7824
93078,9917
93079,8827
93080,6539
93081,2345
93082,5689
93083,5147
93084,407
93085,6109
93086,6093
93087,2101
93088,8193
93089,6088
93090,9566
93091,838
93092,7511
93093,9409
93094,886
93095,1977
93096,5803
93097,2833
93098,8007
93099,9849
93100,3051
